loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,sub_grade_a2,sub_grade_a3,sub_grade_a4,sub_grade_a5,sub_grade_b1,sub_grade_b2,sub_grade_b3,sub_grade_b4,sub_grade_b5,sub_grade_c1,sub_grade_c2,sub_grade_c3,sub_grade_c4,sub_grade_c5,sub_grade_d1,sub_grade_d2,sub_grade_d3,sub_grade_d4,sub_grade_d5,sub_grade_e1,sub_grade_e2,sub_grade_e3,sub_grade_e4,sub_grade_e5,sub_grade_f1,sub_grade_f2,sub_grade_f3,sub_grade_f4,sub_grade_f5,sub_grade_g1,sub_grade_g2,sub_grade_g3,sub_grade_g4,sub_grade_g5,home_ownership_mortgage,home_ownership_none,home_ownership_other,home_ownership_own,home_ownership_rent,initial_list_status_w,application_type_individual,application_type_joint
4000.0,36.0,10.36,129.75,25000.0,Not Verified,Nov-2010,Fully Paid,debt_consolidation,Credit Card Consolidation,19.54,Jun-2004,14.0,0.0,4061.0,48.7,18.0,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
12000.0,60.0,18.24,306.3,40000.0,Source Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,21.65,Jan-2002,8.0,1.0,12657.0,43.1,13.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
4750.0,36.0,14.16,162.72,55000.0,Not Verified,Mar-2014,Charged Off,home_improvement,Home improvement,6.85,Apr-1987,6.0,0.0,1669.0,6.3,30.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
4200.0,36.0,11.53,138.56,31000.0,Not Verified,Jun-2015,Fully Paid,other,Other,15.33,Dec-2004,4.0,0.0,2755.0,86.1,8.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
25000.0,60.0,16.59,615.82,62500.0,Source Verified,Mar-2014,Charged Off,debt_consolidation,Debt consolidation,20.31,Nov-2000,16.0,1.0,17119.0,55.4,37.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18000.0,60.0,18.25,459.54,91000.0,Source Verified,Aug-2015,Charged Off,credit_card,Credit card refinancing,27.45,Aug-2003,13.0,0.0,19521.0,87.9,28.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
6000.0,36.0,12.12,199.63,41000.0,Not Verified,Nov-2012,Fully Paid,debt_consolidation,consolidate,9.16,Nov-2001,11.0,0.0,9610.0,38.7,25.0,3.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18700.0,36.0,10.49,607.71,80000.0,Source Verified,Dec-2014,Fully Paid,debt_consolidation,Debt consolidation,15.97,Mar-2004,7.0,0.0,7441.0,57.2,21.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7575.0,36.0,15.61,264.86,33100.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,36.51,Mar-2001,11.0,0.0,17222.0,63.5,14.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
14400.0,36.0,14.46,495.39,80000.0,Not Verified,Mar-2016,Fully Paid,credit_card,Credit card refinancing,8.48,Nov-1990,9.0,0.0,15042.0,88.0,14.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
6450.0,36.0,18.25,234.0,50000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,10.01,Oct-2006,16.0,0.0,5789.0,28.5,26.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
13200.0,36.0,13.05,445.08,39000.0,Not Verified,Jul-2013,Charged Off,debt_consolidation,credit card pay off,13.78,Sep-2007,6.0,0.0,6844.0,85.5,10.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15875.0,36.0,14.3,544.89,71222.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,Freedom,21.79,Sep-2004,13.0,2.0,7526.0,50.5,63.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
9750.0,36.0,7.51,303.34,46000.0,Verified,Jan-2012,Fully Paid,debt_consolidation,ball into one,29.77,Dec-2002,8.0,0.0,9095.0,81.1,21.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20000.0,60.0,20.99,540.96,148500.0,Source Verified,Sep-2014,Fully Paid,debt_consolidation,Debt consolidation,9.41,Dec-1990,19.0,0.0,10854.0,99.6,58.0,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
14000.0,36.0,11.99,464.94,75000.0,Not Verified,Dec-2013,Charged Off,debt_consolidation,Bill consolidation,22.54,May-1992,10.0,0.0,1486.0,16.5,22.0,5.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
8875.0,36.0,14.09,303.72,25460.0,Verified,Apr-2013,Charged Off,debt_consolidation,Console Pmt.,27.29,Oct-1993,11.0,0.0,4290.0,51.1,34.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2000.0,36.0,21.15,75.51,40000.0,Verified,Jul-2013,Fully Paid,moving,Moving Expenses,30.57,Jun-2003,7.0,0.0,7761.0,82.6,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
14000.0,36.0,11.14,459.28,125000.0,Not Verified,Jan-2013,Fully Paid,debt_consolidation,Debt,18.19,Dec-1991,13.0,0.0,25178.0,72.8,38.0,4.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
12800.0,36.0,10.99,419.0,90000.0,Source Verified,Jul-2015,Fully Paid,major_purchase,Major purchase,14.75,Oct-2002,15.0,0.0,10927.0,86.0,21.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
16000.0,36.0,7.62,498.59,105000.0,Verified,Jan-2013,Fully Paid,debt_consolidation,Personal,4.86,Dec-2005,5.0,0.0,14471.0,71.3,9.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15200.0,60.0,15.99,369.56,38000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,23.09,Aug-2006,10.0,0.0,14251.0,49.1,17.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
10000.0,36.0,14.09,342.22,65000.0,Not Verified,Sep-2012,Charged Off,debt_consolidation,Debt consolidation,22.01,Feb-1988,5.0,0.0,13407.0,67.4,12.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30000.0,60.0,22.47,836.61,95334.0,Verified,Aug-2012,Charged Off,debt_consolidation,Debt consolidation,11.71,May-1997,11.0,0.0,26378.0,84.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23000.0,36.0,11.14,754.52,60000.0,Verified,Jun-2013,Fully Paid,credit_card,Credit card refinace,20.8,Apr-1983,7.0,0.0,10654.0,74.0,26.0,3.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10000.0,36.0,19.04,366.78,96000.0,Verified,Apr-2010,Fully Paid,debt_consolidation,FRESH START - NO MORE DEBT,20.77,Jan-1990,17.0,0.0,22619.0,67.0,23.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10000.0,36.0,10.15,323.38,30264.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,27.52,Jun-2010,15.0,0.0,8047.0,41.9,18.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
30000.0,36.0,13.98,1025.04,115000.0,Source Verified,Dec-2013,Fully Paid,credit_card,Credit card refinancing,9.41,Oct-1995,12.0,0.0,17756.0,61.0,25.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2000.0,36.0,13.33,67.71,115000.0,Verified,Jun-2015,Charged Off,home_improvement,Home improvement,15.94,Oct-1996,12.0,0.0,21292.0,71.9,24.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18825.0,36.0,15.61,658.22,45000.0,Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,11.37,Aug-1995,11.0,7.0,5941.0,73.3,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
16000.0,36.0,11.99,531.36,98000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Consolidate My Credit Cards,15.75,Jul-1998,9.0,0.0,7828.0,85.1,18.0,2.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
19750.0,60.0,17.14,492.33,82000.0,Verified,Dec-2014,Charged Off,credit_card,Credit card refinancing,22.71,Jul-2004,19.0,0.0,33147.0,66.6,32.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
14000.0,36.0,9.71,449.84,245500.0,Source Verified,Jul-2013,Fully Paid,debt_consolidation,Low Risk Return Lending Club Customer,7.67,Feb-1992,19.0,0.0,87290.0,65.3,47.0,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9750.0,36.0,19.97,362.2,49000.0,Verified,Feb-2014,Charged Off,debt_consolidation,Debt consolidation,24.71,Jan-1998,13.0,0.0,7225.0,43.3,30.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6400.0,36.0,14.33,219.77,189000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,17.7,Mar-1994,18.0,2.0,12033.0,38.1,27.0,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
12000.0,60.0,15.96,291.57,64320.0,Not Verified,Jan-2012,Fully Paid,debt_consolidation,Debt consolidation,2.99,Jun-1996,7.0,0.0,4483.0,55.3,28.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6725.0,36.0,15.31,234.15,38000.0,Verified,Jun-2013,Fully Paid,credit_card,High Interest Card Paid Off,21.44,Nov-1997,5.0,0.0,26282.0,87.6,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
39700.0,36.0,18.25,1440.24,81000.0,Source Verified,Mar-2016,Charged Off,debt_consolidation,Debt consolidation,22.85,Nov-1999,14.0,0.0,55618.0,61.9,29.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
20000.0,36.0,20.31,746.44,95000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,5.73,Mar-2002,8.0,0.0,19663.0,64.5,13.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
